##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时15分22秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时15分29秒.808,2,1,4,2,1,4,3,2,2,2,3,3,2,2,4,3,4,1,6,7,7,8,9,9,3,2,5,3,2,2,2,3,2,3,4,4,5,4,6,4,3,3,5,8,10,13,12,11,4,2,7,5,5,8,7,6,4,3,5,23,16,16,15,14,4,1,3,4,2,4,4,2,4,4,5,12,14,19,18,18,3,2,8,16,23,75,56,53,4,4,7,15,23,82,95,82,1016.0,1.0,95.0,10.58,96.0,1.658971218668669,5.340551376342773,8.775590896606445
14时15分29秒.874,5,4,3,2,2,2,2,1,4,3,2,3,4,1,2,2,4,2,5,6,7,9,8,7,4,2,3,5,4,4,2,2,4,3,4,5,4,4,6,4,3,3,6,9,10,12,12,11,3,4,6,4,5,4,4,5,3,2,5,23,16,16,15,14,3,3,3,4,4,4,4,4,3,5,6,12,14,21,18,18,5,4,7,16,23,75,56,53,3,2,8,17,21,82,95,82,1020.0,1.0,95.0,10.62,96.0,1.6497037586638037,5.340551376342773,8.775590896606445
14时15分29秒.923,4,2,2,2,4,3,2,3,2,5,3,4,4,2,3,3,4,3,6,8,6,9,8,9,4,2,2,2,2,3,3,1,2,2,4,4,4,5,4,4,4,4,6,9,10,15,12,13,3,3,7,5,5,6,6,7,3,2,8,24,13,16,15,16,4,2,3,2,3,2,4,3,3,2,6,12,14,20,18,18,3,2,7,16,23,74,57,53,3,2,8,16,24,82,94,82,1023.0,1.0,94.0,10.66,96.0,1.6442846020019113,5.340551376342773,8.775590896606445
14时15分29秒.958,3,2,2,3,2,4,2,2,4,4,1,2,2,1,1,4,4,2,4,6,8,9,9,8,3,4,5,3,3,4,3,4,3,2,5,5,6,5,4,5,3,3,7,9,9,13,14,13,4,2,6,5,6,7,6,5,4,3,6,23,16,16,14,16,2,3,4,4,6,6,5,4,3,2,7,16,16,22,18,17,3,5,7,16,24,74,57,53,4,3,7,16,21,82,93,82,1045.0,1.0,93.0,10.89,96.0,1.5984353398922608,5.340551376342773,8.775590896606445
14时15分30秒.008,1,2,2,3,2,3,4,2,2,4,2,2,2,3,4,3,3,4,5,7,8,8,9,9,3,2,4,4,2,2,2,3,4,4,5,2,3,5,3,5,6,3,5,8,10,13,13,12,4,3,9,6,6,5,6,5,3,4,9,24,15,16,16,14,2,2,4,4,3,4,3,4,4,3,7,13,14,19,18,17,4,2,6,16,24,74,57,53,4,3,8,16,21,82,93,81,1027.0,1.0,93.0,10.7,96.0,1.6233839756763497,5.340551376342773,8.775590896606445
14时15分30秒.057,3,4,4,4,4,4,4,1,3,3,2,3,1,2,1,2,2,4,4,8,7,8,8,8,1,2,3,3,4,4,4,2,4,2,5,5,5,5,5,6,4,4,5,7,8,11,13,11,2,4,5,5,5,5,5,6,3,2,6,24,15,16,16,16,3,2,5,4,5,5,4,5,5,3,6,15,16,21,18,19,4,4,8,14,24,74,55,52,3,3,9,16,21,83,93,81,1032.0,1.0,93.0,10.75,96.0,1.6117694043950372,5.300387382507324,8.731589317321777
14时15分30秒.109,1,3,3,4,2,4,4,2,2,3,5,4,4,4,2,3,4,4,6,6,7,9,8,9,2,2,3,2,1,2,4,3,4,3,4,3,3,4,5,5,4,4,5,9,10,13,13,14,2,3,8,7,6,8,6,6,5,2,5,24,15,16,16,13,2,3,3,4,4,3,5,4,4,4,7,14,14,20,17,17,3,3,7,16,24,74,58,52,4,4,6,16,22,83,93,80,1037.0,1.0,93.0,10.8,96.0,1.6055901610359584,5.300387382507324,8.731589317321777
14时15分30秒.174,2,4,4,3,4,2,2,4,2,4,2,2,2,2,2,4,3,4,5,5,6,8,8,8,4,3,2,4,3,4,3,3,4,3,3,5,6,5,5,5,4,2,7,9,10,13,13,12,3,4,5,5,4,6,5,5,2,2,5,23,15,16,16,16,2,3,4,4,5,6,5,5,3,2,6,14,14,20,19,17,3,5,8,16,24,74,58,52,4,2,8,16,21,83,95,79,1033.0,2.0,95.0,10.76,96.0,1.6182203946976705,5.300387382507324,8.731589317321777
14时15分30秒.224,2,3,4,2,2,3,2,3,3,4,3,3,5,4,4,4,4,2,6,6,9,9,9,9,3,2,2,3,3,2,2,2,2,1,2,4,5,5,4,4,5,5,5,8,10,13,13,14,4,3,7,6,6,8,5,6,4,2,8,23,15,18,14,16,4,1,3,3,4,2,3,2,4,2,5,13,14,19,19,17,2,2,8,16,24,74,57,52,4,3,8,16,22,82,95,79,1028.0,1.0,95.0,10.71,96.0,1.6240883434117315,5.300387382507324,8.731589317321777
14时15分30秒.273,2,3,3,2,3,3,2,3,4,3,2,2,2,2,1,1,4,2,5,7,6,8,9,8,5,2,4,3,3,4,3,4,3,4,5,5,5,5,6,4,5,3,5,8,10,13,13,13,2,2,5,5,5,6,5,5,5,2,5,23,15,16,17,16,2,3,4,5,5,4,4,5,4,4,6,13,14,19,18,17,4,4,8,16,24,71,56,52,4,2,6,16,22,82,94,79,1023.0,1.0,94.0,10.66,96.0,1.6105207677330402,5.292766571044922,8.726783752441406
14时15分30秒.323,2,3,3,3,3,4,3,4,3,4,5,4,5,4,3,3,3,2,5,5,8,8,9,8,2,2,3,4,2,2,2,3,3,3,4,4,4,4,5,5,3,2,5,10,9,13,13,13,3,4,8,6,5,7,6,5,4,4,5,24,15,16,16,16,2,4,4,3,4,3,3,2,4,2,5,13,13,19,17,17,3,4,7,16,24,72,55,51,4,2,8,16,22,81,93,80,1021.0,2.0,93.0,10.64,96.0,1.6068293494957413,5.292766571044922,8.726783752441406
14时15分30秒.359,3,3,4,1,3,4,2,2,3,2,3,2,2,3,1,4,4,4,5,5,8,8,8,8,3,3,3,2,2,3,4,5,4,4,4,6,4,3,5,5,5,4,5,7,10,13,13,12,4,4,7,5,4,5,6,5,3,2,6,25,15,16,16,14,3,4,4,4,5,5,5,5,3,3,6,15,16,19,17,19,3,2,6,16,24,72,54,51,1,1,8,14,21,82,93,80,1019.0,1.0,93.0,10.61,96.0,1.61361113515848,5.292766571044922,8.726783752441406
14时15分30秒.409,2,3,3,4,3,2,2,5,2,2,2,4,3,4,3,4,2,4,5,5,6,10,6,9,4,4,3,4,2,2,1,4,3,3,4,4,4,4,4,4,3,4,5,8,9,13,13,14,4,4,7,6,6,8,6,6,4,3,6,24,15,16,15,14,4,2,3,3,3,4,3,3,2,2,6,13,14,19,17,17,4,3,8,16,23,75,57,52,4,2,7,16,22,82,93,80,1021.0,1.0,93.0,10.64,96.0,1.6296496481609613,5.292766571044922,8.726783752441406
14时15分30秒.473,3,2,3,2,4,5,1,2,2,2,2,3,2,3,2,3,2,4,6,6,6,9,9,9,5,3,3,4,2,3,5,5,5,3,5,6,4,7,5,5,3,2,5,7,9,13,13,16,2,2,6,5,5,5,5,4,4,3,8,23,15,16,17,14,2,2,3,4,4,5,4,4,3,1,5,13,14,19,17,17,4,3,7,16,24,75,57,52,3,2,7,16,21,82,95,80,1025.0,1.0,95.0,10.68,96.0,1.6340269341157823,5.292766571044922,8.726783752441406
14时15分30秒.523,2,3,4,2,2,2,2,2,4,2,4,4,3,4,3,2,3,4,4,9,8,9,8,8,2,3,2,2,3,4,2,3,5,3,4,5,4,5,5,5,2,4,5,10,11,13,13,15,3,3,8,6,6,6,6,5,3,3,5,23,15,16,16,17,4,2,3,3,3,2,2,3,2,3,6,13,16,19,19,19,2,4,7,16,25,75,57,53,3,2,6,16,22,82,94,80,1032.0,2.0,94.0,10.75,96.0,1.6264112730144988,5.327519416809082,8.680233001708984
14时15分30秒.575,2,2,3,3,3,1,2,3,3,3,2,2,2,4,2,2,2,4,5,7,8,8,9,8,2,2,3,4,4,3,2,4,4,3,5,3,5,6,5,6,3,4,5,7,10,12,13,13,3,3,5,5,3,5,5,5,4,4,5,22,15,18,16,17,5,3,4,4,4,2,5,3,3,3,6,13,14,21,19,17,6,4,7,16,23,74,54,51,2,4,8,16,22,83,94,80,1023.0,1.0,94.0,10.66,96.0,1.624076644976826,5.327519416809082,8.680233001708984
14时15分30秒.624,4,2,3,1,1,3,2,3,2,4,3,3,3,2,4,3,4,3,4,6,6,10,9,9,3,1,3,2,3,2,3,2,3,2,3,3,4,5,5,5,4,3,6,10,10,14,13,13,2,1,8,7,6,8,6,7,2,1,6,23,13,16,15,16,2,2,3,2,3,2,3,3,3,3,5,12,13,19,19,17,4,2,8,18,24,75,56,51,4,2,7,16,22,82,94,81,1010.0,1.0,94.0,10.52,96.0,1.661043876049325,5.327519416809082,8.680233001708984
14时15分30秒.674,3,3,3,3,2,4,2,3,3,2,2,3,1,2,3,3,3,3,4,8,8,10,9,7,3,2,4,4,5,4,5,2,4,2,5,4,4,5,6,5,3,3,6,8,10,14,13,13,3,3,6,5,6,5,5,5,4,3,8,22,15,16,17,14,3,2,2,4,5,4,4,4,4,4,7,14,15,19,19,17,4,2,6,16,24,74,56,52,4,2,6,16,22,82,93,81,1032.0,1.0,93.0,10.75,96.0,1.6091947806517388,5.327519416809082,8.680233001708984
14时15分30秒.724,2,2,3,3,2,2,2,2,4,2,4,5,3,4,3,4,2,3,6,6,8,9,9,9,2,2,2,2,2,3,2,2,3,2,4,5,3,5,4,4,4,3,6,8,10,14,15,13,3,3,7,5,6,6,6,8,3,2,8,23,15,16,15,14,2,3,2,4,2,2,3,3,4,3,6,14,15,19,19,17,3,2,7,18,25,74,57,52,3,2,7,16,22,83,93,81,1022.0,2.0,93.0,10.65,96.0,1.6410924366966158,5.327519416809082,8.680233001708984
14时15分30秒.774,3,4,2,1,4,2,4,2,2,3,4,4,1,1,2,2,2,4,5,8,9,9,8,10,2,4,4,4,3,4,4,5,4,2,5,6,5,6,5,4,4,3,5,8,9,13,14,13,2,4,5,3,5,5,5,5,6,3,8,23,15,16,15,14,3,2,4,4,5,4,4,4,4,3,5,14,15,19,19,19,3,3,6,16,24,74,56,53,4,2,6,16,22,83,93,80,1035.0,1.0,93.0,10.78,96.0,1.6076107235040706,5.306763172149658,8.668115615844727
14时15分30秒.825,3,2,2,1,4,4,4,4,4,4,2,4,3,4,4,2,4,2,5,9,8,8,8,9,4,4,2,3,2,2,2,3,5,2,5,3,4,3,4,4,4,3,8,8,11,12,14,16,4,3,9,7,8,6,6,6,3,3,6,23,15,16,15,14,2,2,3,2,3,2,1,2,5,2,5,14,13,21,18,17,3,2,5,16,25,74,58,53,5,3,6,16,22,83,95,80,1034.0,1.0,95.0,10.77,96.0,1.6278764863607595,5.306763172149658,8.668115615844727
14时15分30秒.875,5,2,4,1,2,1,3,1,4,3,2,3,2,1,2,2,3,3,5,6,8,9,8,9,3,3,5,3,4,4,5,4,5,2,5,4,5,5,4,5,3,3,6,9,10,12,14,13,3,2,5,6,5,5,4,5,5,5,6,23,15,16,15,16,2,1,4,4,4,5,3,4,4,1,8,13,16,20,18,17,5,2,8,16,24,73,58,53,4,3,7,16,22,83,94,81,1034.0,1.0,94.0,10.77,96.0,1.6210224621719116,5.306763172149658,8.668115615844727
14时15分30秒.924,2,2,2,3,3,3,3,1,4,3,4,5,4,3,3,3,3,2,5,6,8,8,8,8,4,3,3,2,2,2,1,2,3,2,4,4,3,3,3,3,3,2,6,10,10,14,13,13,3,4,6,6,5,8,6,5,2,2,6,22,17,16,15,16,2,2,3,2,2,2,4,3,4,2,8,13,15,20,18,17,4,3,8,15,24,75,58,53,3,4,7,16,22,83,95,81,1018.0,1.0,95.0,10.6,96.0,1.6651300164945688,5.306763172149658,8.668115615844727
14时15分30秒.957,3,2,2,2,4,1,3,1,4,2,2,3,2,2,2,2,2,2,4,6,8,10,9,9,2,4,4,5,4,4,5,4,4,2,4,5,4,5,4,5,4,3,5,9,9,13,13,13,2,3,5,5,7,6,6,5,3,2,5,23,16,16,15,15,2,4,3,3,5,4,2,4,4,4,8,16,15,20,18,17,4,3,6,15,24,75,55,53,3,3,8,16,22,83,95,80,1029.0,1.0,95.0,10.72,96.0,1.6308029570168712,5.306763172149658,8.668115615844727
14时15分31秒.024,3,2,2,3,2,2,3,3,4,4,4,2,4,4,4,4,2,3,5,7,8,9,8,9,4,2,2,2,4,3,3,2,2,3,4,4,4,4,4,4,3,2,5,9,11,13,15,16,4,2,9,5,6,6,7,6,4,3,7,23,13,18,15,15,1,2,4,2,2,2,2,3,4,3,6,13,15,20,18,19,5,3,8,15,23,75,57,53,3,2,7,16,22,83,95,81,1033.0,1.0,95.0,10.76,96.0,1.635198879332029,5.342206954956055,8.684898376464844
14时15分31秒.074,4,2,2,1,2,2,3,3,2,2,1,3,3,1,2,3,2,4,4,5,8,8,8,10,2,3,4,2,4,3,2,4,3,2,4,5,4,5,5,4,4,2,5,8,10,13,13,13,3,2,7,6,6,4,6,6,2,2,7,23,13,16,17,17,4,3,4,5,4,4,5,5,3,2,6,16,15,19,18,17,4,4,7,15,26,75,57,53,4,3,7,14,22,83,95,80,1025.0,1.0,95.0,10.68,96.0,1.6453394602093008,5.342206954956055,8.684898376464844
14时15分31秒.107,4,3,2,3,3,4,2,3,2,3,5,3,3,3,4,4,4,1,6,6,8,9,10,8,2,2,4,4,2,2,3,2,2,3,2,3,5,4,5,5,4,2,5,9,10,13,13,13,4,4,8,7,6,8,7,5,4,2,6,23,17,16,17,15,2,3,3,2,2,2,2,2,3,4,6,14,15,19,18,19,5,2,7,15,26,76,57,54,3,4,8,16,22,82,95,80,1039.0,1.0,95.0,10.82,96.0,1.624292084424917,5.342206954956055,8.684898376464844
14时15分31秒.173,2,2,3,4,2,1,2,2,2,2,3,2,1,2,1,1,3,4,6,6,6,10,8,9,4,3,2,3,3,4,2,4,3,2,5,6,6,5,3,5,4,3,5,9,9,12,12,13,3,4,5,5,5,5,5,4,4,3,6,23,15,16,16,14,2,3,4,3,5,6,4,4,5,2,6,13,14,19,18,18,2,1,5,15,25,75,57,53,3,3,5,16,22,82,95,81,1010.0,1.0,95.0,10.52,96.0,1.6707603223971355,5.342206954956055,8.684898376464844
14时15分31秒.223,3,1,3,4,4,3,2,4,2,3,3,5,2,4,2,2,3,2,5,6,10,8,10,7,3,3,3,3,1,4,2,2,4,4,4,4,4,5,3,5,3,3,8,9,10,12,14,13,5,4,7,7,6,7,7,6,3,4,5,24,15,16,15,14,4,4,4,1,3,2,2,3,2,1,6,13,14,21,18,18,3,5,8,17,26,77,58,53,4,4,10,16,22,82,94,81,1045.0,1.0,94.0,10.89,96.0,1.615938731518158,5.342206954956055,8.684898376464844
14时15分31秒.274,4,3,3,2,2,2,3,2,4,3,2,1,3,3,1,3,3,4,5,6,8,8,8,8,4,2,5,5,4,3,5,4,4,3,3,8,5,5,7,5,4,2,6,7,9,12,13,12,4,4,8,5,5,5,5,6,4,1,5,24,15,16,15,14,2,4,2,4,3,4,4,5,4,2,7,13,14,21,18,17,3,3,6,17,26,74,55,53,2,3,6,15,22,82,94,81,1030.0,1.0,94.0,10.73,96.0,1.6188993606693074,5.3038835525512695,8.678640365600586
14时15分31秒.323,2,3,4,2,2,2,3,4,2,2,4,4,3,4,2,4,4,2,5,6,7,8,9,9,3,1,2,3,2,4,2,1,2,3,3,4,5,5,6,5,2,2,4,8,9,12,15,12,5,2,8,7,8,6,5,6,5,3,6,24,15,16,15,16,5,3,4,2,3,2,4,2,4,3,5,13,13,20,18,17,5,2,5,16,23,75,58,53,3,3,6,15,22,83,95,81,1022.0,1.0,95.0,10.65,96.0,1.6544237791634353,5.3038835525512695,8.678640365600586
14时15分31秒.376,2,2,3,2,3,2,2,3,2,3,4,5,3,1,1,2,2,2,5,6,6,8,7,8,1,2,4,3,4,3,3,4,4,1,5,5,5,4,4,4,4,3,6,9,11,12,13,12,4,1,6,5,5,5,5,6,4,3,5,23,18,18,15,15,4,3,2,5,4,3,3,4,3,4,5,13,13,20,18,17,2,4,6,16,23,75,58,53,4,2,7,14,25,81,94,81,1014.0,1.0,94.0,10.56,96.0,1.6592156310717907,5.3038835525512695,8.678640365600586
14时15分31秒.424,2,1,5,3,1,2,2,3,5,3,3,3,3,3,4,4,4,3,5,6,8,9,10,9,2,2,3,3,2,2,2,2,5,4,5,4,5,5,5,5,5,3,7,8,9,12,16,16,4,3,8,6,6,6,5,6,4,2,6,23,16,15,15,15,3,4,2,4,2,3,4,2,2,3,5,16,15,18,20,17,3,2,8,18,24,75,58,55,5,1,7,14,23,81,94,81,1042.0,1.0,94.0,10.85,96.0,1.6150773262724873,5.3038835525512695,8.678640365600586
14时15分31秒.475,2,3,3,2,3,3,4,4,1,2,2,2,2,2,2,2,3,2,4,5,7,9,10,8,2,3,4,4,3,3,4,4,3,3,5,5,5,5,5,5,3,2,5,8,8,12,13,12,4,3,6,5,6,4,5,5,5,4,6,23,15,18,17,15,3,1,3,4,5,5,6,4,4,2,6,15,15,20,19,17,4,2,8,16,25,75,57,53,2,3,7,16,23,82,93,81,1030.0,1.0,93.0,10.73,96.0,1.6273733004408215,5.355340003967285,8.759222984313965
14时15分31秒.523,3,2,5,3,3,2,4,4,4,4,4,5,4,2,3,4,4,2,5,7,9,8,7,8,2,1,4,2,4,2,1,2,2,3,4,5,4,5,5,4,4,2,6,10,9,12,13,12,4,4,7,5,6,6,5,6,5,3,6,23,15,17,16,15,3,2,4,3,2,2,3,4,2,2,7,15,15,19,19,19,3,2,6,16,25,75,57,52,4,2,6,16,23,81,94,82,1032.0,1.0,94.0,10.75,96.0,1.6254688275449496,5.355340003967285,8.759222984313965
14时15分31秒.573,1,4,2,3,3,1,3,1,2,4,1,4,2,1,1,1,3,3,5,7,8,8,9,8,3,2,4,4,3,2,3,2,4,2,5,5,5,4,5,6,4,2,6,9,9,12,11,11,3,4,6,4,5,4,5,6,5,3,5,23,15,17,16,15,2,3,4,5,3,3,2,3,5,2,5,13,13,19,17,17,3,1,7,16,25,75,57,52,2,2,7,16,22,81,94,81,1001.0,1.0,94.0,10.43,96.0,1.6760221033054343,5.355340003967285,8.759222984313965
14时15分31秒.623,2,2,2,2,1,3,3,3,2,3,3,2,2,3,2,4,4,2,5,6,6,9,8,7,3,4,1,4,2,2,2,2,3,4,5,4,4,4,4,4,5,1,6,9,9,14,13,13,4,3,8,8,7,6,7,5,4,2,6,23,15,17,16,14,2,2,3,4,2,3,2,1,5,2,6,13,15,19,19,17,5,4,6,16,24,75,58,52,3,4,8,16,22,82,93,82,1018.0,1.0,93.0,10.6,96.0,1.6524532146231394,5.355340003967285,8.759222984313965
14时15分31秒.673,4,2,3,4,3,2,2,1,4,3,2,2,2,4,1,2,3,2,5,7,8,8,9,8,4,3,3,3,3,3,4,2,4,4,4,4,5,5,5,5,4,2,6,8,9,11,13,13,3,3,7,5,5,4,5,6,4,3,7,23,13,16,16,14,5,3,4,5,4,3,4,4,5,2,5,13,13,19,18,17,3,2,5,16,24,76,58,52,4,2,6,15,22,82,94,81,1018.0,1.0,94.0,10.6,96.0,1.649254747644892,5.355340003967285,8.759222984313965
14时15分31秒.723,4,2,1,4,1,2,3,5,4,3,4,4,3,4,3,3,4,2,5,7,6,8,8,8,4,3,3,4,3,1,1,2,3,4,5,3,4,4,5,4,3,3,4,8,10,13,13,13,2,4,8,6,6,8,7,5,4,2,5,23,13,16,15,16,5,3,2,1,1,4,3,2,4,1,5,13,13,19,18,17,3,2,6,16,23,76,57,54,3,3,7,17,22,82,95,81,1016.0,1.0,95.0,10.58,96.0,1.663897093304473,5.325787544250488,8.7106294631958
14时15分31秒.774,3,4,3,1,4,2,1,4,2,3,4,1,2,2,2,3,3,3,5,8,6,8,9,9,4,3,3,3,4,4,4,3,3,2,5,5,5,5,4,4,2,3,6,7,9,12,13,13,4,5,7,4,5,6,5,7,3,2,5,24,16,16,14,16,2,3,4,4,5,3,5,3,4,2,6,13,13,19,18,17,4,2,6,16,24,76,58,53,3,2,7,13,22,82,95,81,1022.0,1.0,95.0,10.65,96.0,1.6516436963793835,5.325787544250488,8.7106294631958
14时15分31秒.824,3,4,2,4,1,3,3,5,3,3,4,3,3,3,3,4,4,2,5,6,8,8,10,9,2,2,3,4,2,2,2,1,5,3,4,4,4,4,5,4,4,2,6,7,12,15,13,16,2,2,7,5,6,6,5,6,3,4,4,23,14,16,16,16,3,1,2,3,2,3,1,3,3,4,7,13,15,19,20,17,4,4,7,15,23,76,58,53,3,2,6,16,22,82,95,80,1026.0,1.0,95.0,10.69,96.0,1.6462758664748616,5.325787544250488,8.7106294631958
14时15分31秒.874,2,3,2,4,2,1,2,3,2,4,2,3,3,3,3,2,5,3,5,8,8,7,8,8,3,2,4,3,4,4,4,4,4,4,5,5,4,6,4,5,5,2,5,9,10,12,13,12,4,1,7,5,5,5,6,5,5,3,6,23,14,16,14,15,4,2,4,4,3,4,3,3,2,2,6,13,14,19,18,17,2,3,6,15,23,74,57,52,3,3,6,15,21,83,95,80,1016.0,1.0,95.0,10.58,96.0,1.6454620673509404,5.325787544250488,8.7106294631958
14时15分31秒.924,3,3,2,2,2,4,4,3,2,3,3,4,2,4,4,3,4,2,6,7,7,8,10,8,1,3,3,2,3,2,2,2,4,4,3,4,4,4,4,4,6,2,4,9,8,12,15,14,4,3,6,8,6,6,9,7,2,4,8,24,14,16,14,13,3,3,3,4,2,3,2,2,3,2,6,13,13,21,20,17,4,3,7,17,24,74,57,53,4,3,7,17,21,83,95,80,1029.0,1.0,95.0,10.72,96.0,1.6330252595322212,5.31146764755249,8.708940505981445
14时15分31秒.973,2,2,3,4,3,4,2,2,2,2,1,3,2,2,2,3,3,4,4,6,9,9,8,9,4,2,3,4,5,4,2,4,4,3,5,5,5,4,5,5,4,3,6,8,9,12,12,14,2,2,7,5,8,5,5,6,3,2,6,24,14,16,17,17,2,2,4,4,4,4,4,3,3,2,7,13,13,19,17,17,3,3,7,15,24,74,57,53,4,3,6,16,21,83,95,81,1025.0,1.0,95.0,10.68,96.0,1.6408349465538097,5.31146764755249,8.708940505981445
14时15分32秒.024,2,3,3,3,4,4,3,3,4,3,4,5,3,3,5,3,2,2,6,7,7,8,8,8,1,3,2,3,1,2,2,2,2,2,3,5,5,5,5,5,4,2,6,8,10,12,16,13,3,4,9,8,7,7,6,7,5,2,5,25,16,18,17,16,1,2,3,0,1,3,3,2,3,3,6,13,13,19,20,17,4,3,8,18,24,76,59,53,4,4,6,16,21,82,95,81,1040.0,1.0,95.0,10.95,95.0,1.6200339456959232,5.31146764755249,8.708940505981445
14时15分32秒.074,2,3,2,2,3,2,3,2,3,2,3,4,4,3,2,2,3,2,5,7,7,9,9,9,4,2,4,4,3,4,5,3,4,2,5,6,5,4,3,6,4,3,5,8,10,12,13,11,3,3,5,4,5,5,5,4,4,2,6,24,16,16,16,16,4,3,4,4,3,4,4,4,3,4,7,13,13,19,18,19,4,3,7,17,24,76,57,53,4,4,5,16,21,82,95,82,1033.0,2.0,95.0,10.76,96.0,1.6342082661945205,5.31146764755249,8.708940505981445
14时15分32秒.124,2,4,2,4,3,2,3,3,2,2,4,4,2,4,3,4,3,4,7,6,9,8,7,8,2,4,2,2,1,2,1,4,2,2,4,5,5,6,5,5,4,2,6,9,9,12,15,13,3,2,7,6,6,6,6,6,4,2,6,24,14,18,16,16,4,3,4,3,3,3,4,2,3,2,8,13,16,19,18,18,4,3,8,16,24,76,57,53,4,2,7,16,21,82,95,82,1037.0,1.0,95.0,10.8,96.0,1.6306921831978745,5.31146764755249,8.708940505981445
14时15分32秒.175,2,3,2,3,1,3,2,1,2,2,2,2,2,2,1,2,4,3,5,7,7,9,9,8,3,4,4,4,2,3,4,3,5,2,4,4,5,5,5,4,4,1,6,8,9,12,14,11,4,2,6,6,5,8,8,6,2,2,8,24,17,17,15,15,1,2,5,5,4,4,4,5,4,2,6,13,14,21,20,17,3,2,6,16,24,76,57,53,2,2,6,16,22,82,93,81,1023.0,1.0,93.0,10.66,96.0,1.645511486452263,5.351417541503906,8.767839431762695
14时15分32秒.223,4,2,2,2,2,5,3,2,3,4,5,3,4,3,5,2,4,2,6,6,9,9,8,7,2,2,3,4,2,2,2,3,3,2,2,3,5,5,4,4,4,3,5,9,10,14,14,13,5,2,7,5,6,5,5,6,4,2,6,23,16,17,17,14,2,4,2,4,2,3,2,1,4,2,8,15,14,20,18,19,4,1,5,16,24,76,57,53,4,2,7,16,21,81,94,81,1024.0,1.0,94.0,10.67,96.0,1.6434499488499794,5.351417541503906,8.767839431762695
14时15分32秒.273,2,2,3,2,2,1,1,1,2,3,1,2,1,2,1,2,3,3,5,6,7,10,8,8,3,2,5,3,4,4,3,4,3,3,4,4,5,5,5,4,2,3,5,9,10,12,13,12,3,1,7,5,5,5,5,4,4,3,8,26,13,17,16,14,2,3,3,4,3,2,3,4,4,2,6,14,14,19,17,17,2,3,6,16,25,76,57,52,4,2,8,16,21,81,94,81,1002.0,1.0,94.0,10.44,96.0,1.6819313636351614,5.351417541503906,8.767839431762695
14时15分32秒.324,3,2,4,3,4,3,4,4,5,2,4,2,3,4,3,2,4,1,5,8,9,8,8,8,2,3,2,2,3,2,2,3,2,2,3,4,5,6,5,4,2,2,5,8,10,14,13,12,4,2,7,6,6,6,7,8,2,3,5,24,15,16,16,14,2,1,2,2,1,1,2,3,4,2,8,14,14,19,19,17,3,2,8,16,25,76,58,53,4,3,6,16,21,82,94,81,1019.0,1.0,94.0,10.61,96.0,1.6590376593538572,5.351417541503906,8.767839431762695
14时15分32秒.374,3,2,2,2,2,2,3,2,4,4,4,2,3,2,2,1,3,2,5,7,6,10,8,8,3,4,4,5,3,3,4,4,4,2,4,5,5,5,4,3,4,2,6,9,9,11,13,12,3,2,8,5,6,4,5,5,3,3,6,24,14,16,16,14,3,4,4,4,4,2,3,3,3,2,6,13,14,21,18,16,2,2,8,16,23,75,57,52,4,3,8,15,21,82,94,81,1014.0,1.0,94.0,10.56,96.0,1.652166655420464,5.351417541503906,8.767839431762695
14时15分32秒.424,3,4,2,2,2,4,4,3,2,2,4,2,4,4,2,4,5,3,3,8,8,8,8,7,2,2,2,2,1,2,1,3,3,1,4,5,4,5,5,6,6,4,5,7,12,13,13,14,3,2,7,6,6,8,5,5,4,3,6,23,16,16,15,16,4,2,3,3,3,1,2,2,3,2,6,13,13,19,20,18,2,2,6,16,23,75,57,53,2,3,6,15,21,82,95,81,1014.0,1.0,95.0,10.56,96.0,1.66466506793592,5.358974456787109,8.702169418334961
14时15分32秒.476,1,2,2,1,3,1,2,2,2,2,4,1,2,4,2,3,1,2,5,5,8,8,9,7,2,2,4,4,5,4,4,4,5,5,3,4,4,3,5,5,4,3,5,10,12,12,13,11,2,1,8,6,5,5,5,5,4,4,6,23,16,16,15,14,3,4,4,3,4,4,3,3,3,2,6,13,15,19,19,17,3,4,6,15,23,76,57,52,4,1,8,14,22,82,93,81,1010.0,1.0,93.0,10.52,96.0,1.6603071821869726,5.358974456787109,8.702169418334961
