##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时00分27秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时00分48秒.641,1,3,3,3,4,3,2,4,2,3,2,4,3,4,4,5,3,1,5,2,4,8,7,8,2,3,6,4,2,5,4,4,2,2,4,3,4,4,5,4,4,4,5,3,3,7,8,8,2,2,10,2,4,8,9,8,2,2,5,1,3,5,4,5,4,2,3,3,4,2,2,2,3,1,4,3,4,6,6,5,4,4,4,3,4,4,3,4,4,2,5,4,4,10,10,9,392.0,1.0,10.0,4.08,96.0,0.5118341307748757,4.56632661819458,6.280612468719482
14时00分48秒.691,3,2,3,4,2,4,3,5,2,4,4,3,4,1,1,2,4,2,5,2,3,9,8,6,3,2,6,3,2,5,8,5,4,2,6,4,4,5,4,5,4,2,5,2,3,7,9,8,3,2,8,2,3,8,8,6,3,3,4,4,4,5,4,4,4,2,2,3,3,3,4,4,2,4,5,1,4,7,7,6,4,2,2,4,3,2,3,2,4,2,5,2,3,8,8,8,388.0,1.0,9.0,4.04,96.0,0.4947379608536836,4.56632661819458,6.280612468719482
14时00分48秒.741,3,2,2,1,3,2,2,3,2,2,3,2,2,3,2,2,3,4,5,2,4,7,8,7,2,2,5,3,3,4,3,3,2,2,2,2,2,4,4,4,4,2,5,3,4,8,7,8,4,2,9,3,4,6,8,8,3,3,4,2,2,8,4,4,3,2,2,2,4,2,1,2,2,4,3,4,3,5,7,6,2,2,2,2,1,3,2,4,3,3,5,2,4,9,9,11,354.0,1.0,11.0,3.69,96.0,0.5823047387506183,4.56632661819458,6.280612468719482
14时00分48秒.791,3,1,2,2,3,3,1,2,3,2,2,3,2,2,2,4,3,2,5,4,3,6,6,6,2,2,6,3,5,8,5,5,2,4,4,2,4,5,5,5,4,3,5,2,4,8,9,8,3,3,7,4,4,8,8,7,3,4,3,3,4,5,4,5,4,2,3,4,3,3,3,3,4,2,6,4,4,7,7,5,2,3,2,2,4,2,2,2,3,3,4,3,4,8,8,8,381.0,1.0,9.0,3.97,96.0,0.48035798611131986,4.56632661819458,6.280612468719482
14时00分48秒.843,1,2,2,2,2,3,2,4,2,4,3,2,4,3,3,4,3,3,7,4,3,6,6,5,2,3,6,3,4,5,4,5,2,2,3,3,4,4,3,5,4,2,4,2,3,8,9,8,4,4,8,2,4,9,8,7,2,3,4,2,4,5,4,4,3,2,2,3,2,2,2,2,3,4,4,4,3,8,8,6,2,4,4,2,4,4,2,4,2,3,5,3,3,9,9,10,380.0,1.0,10.0,3.96,96.0,0.5168624714606702,4.536841869354248,6.339473724365234
14时00分48秒.892,3,2,3,3,4,2,1,2,1,2,3,2,2,2,1,2,2,2,5,3,4,8,8,6,2,4,4,2,3,8,5,6,2,2,5,2,3,5,5,5,4,4,5,3,4,7,7,7,2,1,10,2,3,8,8,5,4,2,3,3,3,5,4,5,2,4,3,2,3,5,5,3,5,4,5,2,2,8,8,8,3,2,4,2,1,3,4,4,4,4,5,3,3,8,8,9,381.0,1.0,10.0,3.97,96.0,0.5338288458046642,4.536841869354248,6.339473724365234
14时00分48秒.944,3,3,3,3,2,3,4,3,4,2,4,2,3,4,4,2,2,3,5,2,4,7,9,7,2,4,5,3,2,6,5,4,1,2,5,5,5,5,4,6,3,4,5,2,5,9,8,8,2,4,8,4,3,9,8,8,4,2,4,2,4,5,5,4,2,3,2,3,2,2,2,3,2,2,5,4,2,6,7,6,4,3,3,3,4,5,3,1,3,3,5,4,2,10,10,9,397.0,1.0,10.0,4.14,96.0,0.5136995372419758,4.536841869354248,6.339473724365234
14时00分48秒.993,4,3,5,2,2,4,4,4,2,2,4,4,2,1,2,4,3,2,4,4,4,7,7,7,4,3,5,4,4,4,5,6,5,2,3,3,5,6,5,4,2,3,4,3,3,8,7,6,1,2,8,4,4,7,8,7,2,2,4,3,5,5,5,5,2,2,4,3,3,3,3,3,3,2,5,4,4,7,7,8,4,3,3,4,3,2,3,4,4,3,4,4,5,7,8,10,397.0,1.0,10.0,4.14,96.0,0.44234348654619354,4.536841869354248,6.339473724365234
14时00分49秒.041,3,3,1,4,2,3,3,3,5,2,3,3,3,3,4,4,2,3,5,4,4,5,8,6,2,4,6,2,1,5,4,3,4,2,3,2,2,4,4,4,4,2,4,4,4,10,10,7,4,3,8,3,5,8,8,9,4,2,4,2,2,6,5,4,3,2,2,1,2,2,3,1,3,2,4,3,4,8,7,7,4,1,3,2,2,2,2,4,3,2,5,4,4,9,11,9,381.0,1.0,11.0,3.97,96.0,0.5604212357479473,4.536841869354248,6.339473724365234
14时00分49秒.091,2,1,3,2,4,5,3,3,2,2,3,3,2,1,2,1,2,3,4,3,4,5,8,7,2,2,6,4,5,5,8,5,4,2,4,3,3,7,5,5,2,2,5,2,3,7,8,8,2,4,9,2,4,6,6,8,4,2,5,2,2,6,5,5,4,4,2,3,4,4,3,5,4,4,4,4,4,7,8,7,3,4,4,2,2,4,4,2,4,4,4,3,3,7,9,9,393.0,1.0,9.0,4.09,96.0,0.48737533811109135,4.540712356567383,6.382951736450195
14时00分49秒.142,3,3,2,1,2,2,3,3,2,2,2,3,4,4,3,3,2,4,6,3,4,8,6,6,3,2,6,2,2,5,5,4,3,2,4,4,3,4,5,4,1,3,5,3,3,9,7,8,2,2,9,4,3,8,8,8,4,2,4,4,2,6,5,4,3,3,2,2,2,1,2,3,2,2,4,4,4,8,9,6,3,1,1,3,3,3,4,3,3,2,5,4,4,8,9,9,375.0,1.0,9.0,3.91,96.0,0.5431562083477153,4.540712356567383,6.382951736450195
14时00分49秒.192,3,1,2,2,2,4,5,2,2,4,4,2,2,2,2,3,2,3,5,1,4,8,7,8,2,2,5,3,4,7,5,5,4,3,5,5,4,6,5,5,3,2,4,3,4,9,8,8,5,4,9,4,3,6,6,5,2,4,4,2,3,6,5,4,2,3,4,3,4,4,5,4,4,4,5,3,2,5,6,6,3,2,3,2,2,4,2,2,4,1,4,3,4,8,9,10,390.0,1.0,10.0,4.06,96.0,0.48820405084992097,4.540712356567383,6.382951736450195
14时00分49秒.242,3,1,2,2,1,2,4,3,1,4,1,3,2,4,2,4,2,4,6,3,3,6,7,7,3,3,6,4,3,5,4,3,4,3,3,3,5,4,4,4,3,3,5,3,4,8,8,8,2,2,10,4,4,7,9,9,4,3,3,4,3,5,5,4,2,1,2,3,2,2,2,1,4,3,5,2,4,8,8,6,2,2,2,2,2,4,4,4,3,4,7,4,3,9,9,9,383.0,1.0,10.0,3.99,96.0,0.5432754722890694,4.540712356567383,6.382951736450195
14时00分49秒.293,4,3,3,1,2,4,2,3,4,2,3,2,2,2,3,1,3,3,5,2,3,6,8,8,2,3,7,4,3,5,5,6,4,2,5,4,2,6,5,4,3,2,4,4,3,8,9,8,3,2,9,2,3,8,7,5,2,3,5,3,2,6,5,5,2,4,2,4,2,3,2,2,4,4,5,3,4,8,6,6,2,3,3,2,2,1,4,2,4,2,6,3,5,8,8,9,382.0,1.0,9.0,3.98,96.0,0.5180601154989097,4.4345550537109375,6.251308917999268
14时00分49秒.343,2,2,2,4,3,3,2,2,3,4,4,4,3,3,4,2,4,4,4,5,4,7,8,6,2,2,5,2,3,4,5,4,2,3,2,2,4,4,3,3,3,2,5,4,3,8,8,8,2,4,8,2,3,8,8,8,3,3,4,2,4,4,6,4,2,1,4,3,2,2,0,4,4,2,5,2,4,6,6,6,2,3,2,2,4,4,4,4,4,5,5,4,5,10,9,9,382.0,1.0,10.0,4.02,95.0,0.4920908958119029,4.4345550537109375,6.251308917999268
14时00分49秒.393,1,3,4,1,3,2,2,1,3,4,2,3,2,3,2,3,2,4,5,4,3,5,7,7,2,2,6,1,4,5,5,5,2,1,5,3,3,4,5,5,2,4,4,3,4,7,8,6,5,4,10,3,5,9,8,8,2,2,5,2,3,6,5,5,1,2,2,2,2,3,3,3,2,3,6,4,3,7,6,5,2,1,2,1,2,2,3,1,3,2,4,3,2,8,8,8,360.0,1.0,10.0,3.75,96.0,0.5564437344688407,4.4345550537109375,6.251308917999268
14时00分49秒.441,4,4,2,2,1,3,4,4,4,3,2,4,4,3,3,4,4,3,5,3,4,8,6,8,3,2,5,4,2,5,5,4,4,2,4,1,4,5,5,4,3,2,5,2,4,8,9,9,2,3,8,2,4,7,8,8,2,2,3,4,2,5,4,4,1,2,4,3,1,3,3,2,3,4,5,4,4,5,7,5,2,1,2,3,2,2,3,5,2,2,8,5,4,8,9,9,384.0,1.0,9.0,4.0,96.0,0.5153882032022076,4.4345550537109375,6.251308917999268
14时00分49秒.492,2,2,4,4,2,3,4,2,2,3,3,2,2,2,2,3,4,3,5,3,3,8,8,6,2,2,5,1,4,5,5,6,3,2,4,3,3,8,5,4,5,3,4,3,3,6,7,8,2,3,10,3,3,7,6,6,4,2,4,2,3,5,3,5,2,3,4,4,2,4,5,3,4,2,5,2,3,8,7,6,4,2,4,2,2,3,2,2,2,2,4,3,3,10,10,11,381.0,1.0,11.0,3.97,96.0,0.5363008253183567,4.4345550537109375,6.251308917999268
14时00分49秒.543,2,3,3,2,2,3,2,4,2,3,3,2,2,4,4,2,3,3,4,4,3,7,8,7,2,3,5,2,4,5,3,5,4,3,4,2,2,4,4,5,4,4,4,3,5,8,8,8,1,4,10,2,3,9,9,8,4,3,5,3,3,5,4,3,2,2,2,2,4,1,1,4,2,3,4,4,3,8,7,5,4,2,2,2,2,3,2,4,4,4,5,4,3,8,9,10,381.0,1.0,10.0,3.97,96.0,0.5363008253183567,4.50262451171875,6.274278163909912
14时00分49秒.593,2,2,2,3,2,2,4,3,2,2,2,2,2,2,2,1,3,4,5,3,4,8,8,6,2,3,6,4,4,5,5,7,3,3,4,2,4,5,5,4,4,3,4,3,4,7,7,7,2,2,7,2,3,7,5,6,1,2,3,2,3,4,4,4,2,2,4,4,2,5,4,3,5,3,6,4,4,7,8,8,2,2,4,3,2,4,2,2,3,4,5,4,4,8,11,8,377.0,1.0,11.0,3.93,96.0,0.5029376374099761,4.50262451171875,6.274278163909912
14时00分49秒.642,2,2,2,2,2,4,2,1,3,2,3,2,3,2,4,4,3,2,4,3,3,5,6,5,3,1,5,2,4,5,4,5,2,1,3,2,3,5,4,5,4,2,4,3,4,8,8,8,3,3,9,4,4,6,8,8,3,3,5,3,4,5,4,2,4,2,2,2,4,4,1,1,4,2,3,4,3,7,5,6,3,1,3,3,1,4,4,3,4,2,5,4,4,9,9,11,364.0,1.0,11.0,3.79,96.0,0.5355381508136794,4.50262451171875,6.274278163909912
14时00分49秒.692,2,4,4,4,3,4,2,2,2,2,4,1,2,1,1,2,4,4,4,4,4,8,6,5,2,4,5,3,4,6,5,6,4,3,4,3,2,6,4,5,3,2,5,4,2,7,8,7,2,3,9,3,4,6,5,5,1,2,4,3,2,5,5,4,2,1,2,4,4,4,4,2,3,3,4,4,3,8,5,6,2,2,2,2,4,2,2,1,2,3,5,3,5,8,10,8,366.0,1.0,10.0,3.81,96.0,0.5041261265621694,4.50262451171875,6.274278163909912
14时00分49秒.742,2,1,2,2,4,3,4,4,4,2,3,2,2,3,4,4,3,2,5,4,3,7,8,8,4,3,6,4,4,4,4,3,2,2,5,1,3,5,4,3,4,2,4,4,2,8,9,6,4,2,9,2,4,9,8,7,2,3,5,3,3,5,4,4,3,1,4,4,2,1,2,2,4,4,3,2,3,7,8,5,3,2,2,4,3,4,3,4,5,2,7,4,5,10,9,9,387.0,1.0,10.0,4.03,96.0,0.5255524295906384,4.50262451171875,6.274278163909912
14时00分49秒.792,4,3,4,2,3,2,2,2,4,2,1,4,1,1,2,4,4,4,4,4,3,6,7,7,2,3,6,2,3,5,7,6,3,3,4,5,3,5,4,4,4,2,4,3,4,7,9,7,4,3,8,2,5,5,7,6,3,1,3,2,2,5,4,5,2,3,4,3,3,3,4,3,2,4,5,4,5,8,5,5,1,4,3,2,3,2,2,2,3,4,5,3,4,8,9,8,376.0,1.0,9.0,3.92,96.0,0.4757591441488914,4.414893627166748,6.228723526000977
14时00分49秒.841,1,3,2,4,2,4,3,2,2,3,2,5,3,4,3,4,4,2,7,2,3,7,6,6,3,4,5,2,2,5,4,4,3,2,3,4,2,4,4,3,3,2,5,4,5,8,9,8,3,4,10,3,4,8,8,7,3,2,5,4,2,6,5,3,4,3,3,2,4,4,1,3,4,3,4,4,4,5,7,7,3,4,3,3,3,3,4,3,3,2,5,4,4,8,8,10,391.0,1.0,10.0,4.07,96.0,0.47972204544580055,4.414893627166748,6.228723526000977
14时00分49秒.891,3,4,4,4,3,4,1,2,2,2,2,2,3,2,2,2,2,4,4,4,5,9,7,8,2,4,5,4,5,6,6,6,4,4,4,2,3,6,5,4,3,2,5,3,3,6,8,7,3,2,8,3,4,7,8,7,2,2,3,3,4,5,4,4,3,3,3,3,3,3,4,3,3,4,5,5,3,8,8,6,2,4,2,2,3,2,3,2,4,4,4,3,3,7,9,10,392.0,1.0,10.0,4.08,96.0,0.4816499478043244,4.414893627166748,6.228723526000977
14时00分49秒.942,2,2,2,2,4,3,2,4,3,3,4,3,2,4,4,3,2,3,5,5,4,6,8,7,4,2,5,2,2,5,6,4,3,2,2,2,2,5,3,4,2,2,6,2,3,7,8,8,2,4,8,5,5,7,8,6,2,3,4,3,3,6,5,4,2,2,2,3,2,1,2,4,3,3,4,1,4,6,7,6,2,3,3,2,4,4,4,3,4,4,6,4,3,9,9,9,378.0,1.0,9.0,3.94,96.0,0.4996849599586411,4.414893627166748,6.228723526000977
14时00分49秒.991,4,1,4,2,2,3,4,4,4,3,2,2,1,1,1,2,2,4,5,2,3,7,8,6,4,4,6,4,3,7,6,5,2,4,5,3,3,5,4,5,3,1,5,4,4,7,9,7,2,1,9,3,4,6,8,6,2,3,4,2,3,5,5,4,4,2,3,4,3,3,5,4,4,3,4,4,4,6,5,6,3,3,3,3,2,3,2,2,2,4,6,3,4,8,9,9,384.0,1.0,9.0,4.0,96.0,0.48680506023116343,4.414893627166748,6.228723526000977
14时00分50秒.043,2,1,4,2,2,2,2,1,1,2,3,3,2,4,5,4,2,4,5,4,3,7,6,6,1,1,6,2,3,4,6,4,2,2,4,2,3,4,5,5,2,2,6,2,5,8,8,8,4,2,8,2,3,8,7,6,4,3,3,4,3,5,5,3,3,2,3,3,1,2,2,2,4,2,4,2,3,6,7,7,2,2,3,3,5,3,3,3,3,4,6,3,4,11,10,11,371.0,1.0,11.0,3.86,96.0,0.5684137016248674,4.588948726654053,6.464959621429443
14时00分50秒.092,2,2,3,3,1,4,3,4,4,2,2,4,4,1,1,4,3,2,5,3,3,8,8,6,3,3,5,3,3,6,6,5,3,2,5,2,3,4,4,5,4,2,5,3,3,7,8,5,2,2,8,2,4,7,7,5,2,3,3,2,2,5,4,5,2,3,4,2,3,3,3,3,4,4,4,3,3,7,5,5,2,2,3,2,2,2,1,4,3,3,4,3,4,7,9,9,362.0,1.0,9.0,3.77,96.0,0.48791130992619586,4.588948726654053,6.464959621429443
14时00分50秒.143,2,2,2,3,2,2,2,3,3,3,3,3,4,4,3,2,2,5,5,2,5,8,8,5,2,2,6,4,4,4,4,5,3,3,4,2,2,6,4,4,3,2,6,4,4,7,8,8,3,4,8,3,3,9,9,8,3,2,5,3,3,5,5,5,2,3,3,2,2,2,2,2,3,3,4,2,2,6,7,6,4,3,4,3,3,2,3,3,3,2,5,3,5,10,10,10,386.0,2.0,10.0,4.02,96.0,0.5263340870682474,4.588948726654053,6.464959621429443
14时00分50秒.191,2,1,2,2,1,4,2,2,2,2,2,3,1,1,2,3,2,3,4,4,3,8,8,5,2,2,5,4,4,8,6,6,2,4,5,3,3,6,5,5,2,3,4,4,3,8,8,8,1,3,7,4,4,7,6,6,2,2,3,2,3,6,4,5,4,3,3,2,4,4,5,3,4,3,5,3,5,8,5,7,4,4,2,2,1,2,2,2,2,4,3,3,3,9,9,8,372.0,1.0,9.0,3.88,96.0,0.5310347623598171,4.588948726654053,6.464959621429443
14时00分50秒.241,2,4,2,4,4,3,4,2,1,1,3,2,2,2,3,4,4,2,5,2,5,5,7,5,3,4,5,3,4,5,5,5,3,2,3,2,2,5,6,5,3,3,5,2,3,8,8,8,3,4,8,3,4,8,8,8,2,2,4,4,4,5,4,5,2,4,2,2,3,1,3,1,3,2,4,5,4,5,7,5,4,4,2,4,3,2,3,2,4,3,7,3,3,8,9,10,380.0,1.0,10.0,3.96,96.0,0.4998614766561585,4.588948726654053,6.464959621429443
14时00分50秒.293,1,3,1,2,3,3,3,2,2,3,1,3,2,2,1,2,4,2,5,3,2,6,8,6,2,2,8,4,4,8,6,6,4,2,4,3,3,5,4,5,5,2,5,3,4,8,7,8,3,4,8,2,4,8,6,7,3,2,4,4,4,5,3,4,2,2,3,4,2,4,4,3,2,2,6,4,4,6,8,8,4,4,2,3,2,2,3,4,2,3,5,3,5,9,9,9,386.0,1.0,9.0,4.02,96.0,0.5201773209397023,4.528497219085693,6.406735897064209
14时00分50秒.342,4,4,3,3,2,2,2,4,2,4,2,5,4,3,4,4,4,4,5,2,3,6,7,8,4,4,7,2,4,4,3,4,2,3,4,3,3,5,4,4,2,2,4,4,3,8,8,8,4,3,9,4,4,8,8,7,5,3,6,4,4,5,4,3,2,4,2,2,2,2,4,1,4,4,5,2,4,6,8,7,2,3,2,3,4,4,4,3,4,4,5,3,4,7,10,9,401.0,1.0,10.0,4.18,96.0,0.46100951489616343,4.528497219085693,6.406735897064209
14时00分50秒.393,4,2,2,4,2,4,1,1,3,3,4,2,2,3,2,2,2,3,5,3,3,7,8,8,2,3,5,4,3,8,7,5,3,3,3,4,3,4,5,4,4,3,5,3,2,6,5,8,4,2,8,4,4,7,8,5,3,4,4,4,2,6,5,5,4,2,3,3,4,4,5,3,4,3,5,1,5,9,8,6,3,3,4,2,2,2,2,2,4,4,5,3,4,9,8,9,392.0,1.0,9.0,4.08,96.0,0.4842371639879458,4.528497219085693,6.406735897064209
14时00分50秒.443,4,2,2,2,3,2,2,5,2,2,4,5,5,5,4,3,4,3,5,4,4,8,8,6,4,2,5,2,2,5,5,5,2,2,3,2,4,5,4,4,3,5,5,3,3,8,9,8,3,3,9,2,5,8,7,7,2,3,3,2,2,5,5,4,2,2,4,2,3,2,1,1,3,4,4,3,3,7,5,7,2,3,5,2,3,3,3,2,3,2,5,4,5,10,9,9,387.0,1.0,10.0,4.03,96.0,0.5144585387430671,4.528497219085693,6.406735897064209
14时00分50秒.492,2,3,3,3,2,3,2,4,4,3,2,3,4,1,2,2,3,4,4,4,3,5,7,5,4,3,5,3,3,5,6,5,4,3,5,4,3,5,4,4,3,3,5,3,3,8,8,7,3,2,8,3,4,5,8,8,2,3,3,2,3,5,4,5,3,1,4,4,3,3,4,4,3,3,5,2,4,7,8,7,2,1,3,2,1,2,2,3,4,2,4,2,3,9,9,8,374.0,1.0,9.0,3.9,96.0,0.48515967260113657,4.528497219085693,6.406735897064209
14时00分50秒.543,4,4,1,3,2,3,2,4,2,2,1,4,3,3,4,2,4,2,6,2,2,9,8,8,4,2,6,2,4,4,4,5,2,2,4,2,2,4,4,5,4,2,5,3,3,9,8,8,2,3,8,2,5,8,9,8,2,3,5,3,3,5,4,4,2,2,2,3,3,3,2,1,5,4,5,5,3,7,8,7,1,2,2,4,2,2,4,4,5,3,6,1,5,9,9,10,388.0,1.0,10.0,4.04,96.0,0.561169542278632,4.548969268798828,6.317010402679443
14时00分50秒.592,2,2,3,2,2,4,2,2,3,2,1,2,3,2,3,2,4,3,5,4,4,6,6,7,4,4,6,3,3,5,5,7,4,4,5,4,3,6,5,4,4,2,4,3,4,7,8,7,5,4,10,3,4,8,8,6,4,4,3,2,4,5,5,5,4,2,3,3,4,2,3,4,4,3,5,4,3,6,7,5,3,3,2,2,1,4,2,2,4,3,4,4,4,8,11,9,395.0,1.0,11.0,4.11,96.0,0.4717767539419534,4.548969268798828,6.317010402679443
14时00分50秒.640,4,4,3,3,2,5,2,3,3,3,3,3,2,3,5,4,5,3,7,4,3,6,8,6,3,3,6,3,3,4,4,4,3,2,5,2,3,4,5,5,3,3,5,3,4,7,10,7,4,3,10,4,3,8,8,9,2,2,5,2,2,5,4,4,4,3,4,3,1,2,2,2,3,3,4,4,4,7,8,7,3,2,2,4,2,4,5,3,4,2,5,2,4,8,10,9,400.0,1.0,10.0,4.17,96.0,0.49436828377233094,4.548969268798828,6.317010402679443
14时00分50秒.692,3,4,5,2,3,2,2,4,2,3,4,2,1,2,1,3,2,4,4,2,3,5,7,7,4,4,5,3,5,8,8,5,3,3,4,4,4,6,4,4,3,3,5,2,4,6,8,8,5,4,9,3,4,8,8,7,2,4,2,3,4,6,6,5,1,2,4,1,2,3,2,3,3,3,6,2,4,6,5,7,2,3,2,3,2,2,3,2,4,4,4,3,3,9,9,10,389.0,1.0,10.0,4.05,96.0,0.5117102023315164,4.548969268798828,6.317010402679443
14时00分50秒.741,3,2,2,2,3,4,3,3,2,3,2,2,3,5,4,4,4,4,4,2,2,8,8,8,3,4,8,4,3,5,5,4,2,2,3,1,4,3,3,4,4,3,5,2,3,8,8,10,3,3,8,2,4,8,9,6,3,2,3,2,3,6,3,4,3,2,3,2,3,2,3,2,3,2,4,2,4,8,6,5,3,3,2,3,3,2,3,3,3,3,6,3,4,9,10,8,379.0,1.0,10.0,3.95,96.0,0.537786279417999,4.548969268798828,6.317010402679443
14时00分50秒.791,2,3,4,2,3,2,2,4,2,3,2,3,3,2,2,2,3,2,5,4,5,8,6,7,2,2,6,3,4,6,5,5,2,4,5,3,3,6,4,4,2,4,6,3,3,8,6,8,3,2,8,3,3,5,7,7,3,2,4,3,3,5,6,3,2,4,2,4,2,3,4,2,2,2,5,2,4,7,7,5,4,2,2,4,3,2,2,2,4,3,4,3,4,8,8,9,373.0,2.0,9.0,3.89,96.0,0.4813135168698356,4.467828273773193,6.199731826782227
14时00分50秒.843,4,3,3,3,4,4,2,2,3,4,3,2,3,4,2,2,3,4,4,2,4,8,7,6,3,2,6,2,1,5,5,4,3,1,4,2,2,3,5,4,3,2,4,1,3,7,10,8,4,3,9,3,5,8,8,9,2,4,4,3,2,5,5,4,1,2,2,2,2,2,4,2,3,4,4,3,3,6,6,7,2,2,4,2,4,3,4,5,2,4,6,3,3,10,9,9,379.0,1.0,10.0,3.95,96.0,0.5415016892641386,4.467828273773193,6.199731826782227
14时00分50秒.892,2,3,3,3,3,2,2,2,2,2,4,2,3,2,2,3,3,3,5,3,4,5,8,7,3,3,5,2,4,5,5,4,3,3,3,2,2,4,4,4,3,3,4,3,2,7,8,7,3,2,9,2,3,7,6,5,2,2,3,4,3,6,4,4,3,2,3,2,4,3,3,2,4,4,5,4,3,8,7,7,3,2,1,2,4,3,4,2,5,3,6,2,4,7,10,10,368.0,1.0,10.0,3.83,96.0,0.5047037724453869,4.467828273773193,6.199731826782227
14时00分50秒.943,1,2,1,3,3,4,4,2,2,4,3,2,2,4,4,3,4,3,5,2,5,6,7,7,3,3,5,2,2,5,4,4,2,3,2,3,4,4,4,3,2,3,5,4,5,7,8,7,3,3,10,3,4,8,8,8,2,2,5,4,4,4,4,3,2,2,2,3,2,1,2,3,3,2,6,3,5,5,6,7,2,2,3,3,2,4,5,3,3,2,5,2,4,9,10,8,373.0,1.0,10.0,3.89,96.0,0.5185779457027864,4.467828273773193,6.199731826782227
14时00分50秒.991,2,3,1,4,3,3,2,2,2,2,4,2,1,3,3,3,3,3,4,2,4,6,7,6,2,4,8,2,2,5,5,5,3,3,4,4,4,4,4,4,4,1,4,1,3,8,8,7,2,2,9,3,5,8,8,7,2,4,4,3,2,6,4,3,2,4,3,4,2,3,3,4,4,2,5,3,4,7,7,5,3,1,4,4,3,4,1,3,2,4,4,4,2,8,9,10,374.0,1.0,10.0,3.9,96.0,0.5206425461041997,4.491978645324707,6.342246055603027
14时00分51秒.041,4,2,1,4,3,2,4,2,2,3,3,2,2,3,4,5,2,3,5,4,4,6,8,7,2,3,5,4,3,6,5,4,2,3,3,2,3,4,4,4,4,2,5,4,3,8,8,8,4,2,8,3,4,8,9,7,2,3,5,4,4,5,3,5,2,1,4,2,2,2,3,4,4,2,6,2,3,6,7,6,3,3,2,1,2,3,4,2,3,3,6,5,3,10,10,8,384.0,1.0,10.0,4.0,96.0,0.5141234449688777,4.491978645324707,6.342246055603027
14时00分51秒.092,3,1,2,2,4,2,3,3,2,2,3,2,2,2,2,2,2,3,5,4,2,6,6,6,1,5,6,4,4,7,5,5,2,2,4,4,2,5,5,4,5,4,4,1,4,5,6,8,4,2,9,3,2,5,8,6,4,4,4,3,3,4,4,4,4,3,3,2,4,4,4,4,4,3,5,4,4,6,6,6,3,2,2,2,2,3,3,3,2,2,5,4,5,8,9,10,373.0,1.0,10.0,3.89,96.0,0.4755445768758408,4.491978645324707,6.342246055603027
14时00分51秒.141,4,3,4,2,2,2,3,3,3,3,4,4,2,4,5,3,3,2,5,3,3,6,7,7,4,2,6,3,2,4,4,3,2,3,4,4,3,5,5,4,3,4,4,4,5,9,8,8,4,3,8,2,4,7,9,7,2,2,4,4,2,5,4,5,4,3,3,3,2,1,2,2,4,3,4,4,3,8,8,6,4,3,4,4,2,4,3,3,4,2,6,3,5,9,10,10,398.0,1.0,10.0,4.15,96.0,0.4836406048302183,4.491978645324707,6.342246055603027
14时00分51秒.191,2,2,3,3,4,2,2,2,3,1,3,4,1,1,2,0,3,2,5,4,5,6,7,7,3,1,7,4,5,8,6,4,3,2,5,4,3,5,5,4,4,4,4,5,3,7,8,7,3,4,9,4,4,6,8,6,2,2,4,3,4,5,4,5,4,1,3,2,2,4,4,5,5,3,5,4,4,6,8,7,4,4,2,3,3,2,2,3,4,3,4,3,3,10,9,9,393.0,1.0,10.0,4.14,95.0,0.4855052516743387,4.491978645324707,6.342246055603027
14时00分51秒.242,1,4,3,4,1,4,1,2,2,3,3,2,4,4,3,2,2,1,5,6,3,7,6,8,3,2,5,2,4,5,3,5,3,1,3,2,2,5,5,4,2,2,4,2,3,8,9,9,2,4,9,2,4,7,8,7,2,1,3,2,4,5,4,4,2,2,2,4,2,1,4,2,2,2,4,3,2,7,8,6,3,2,2,3,3,3,2,4,4,2,5,4,3,8,10,9,362.0,1.0,10.0,3.77,96.0,0.5798473488923268,4.649171352386475,6.265193462371826
14时00分51秒.293,2,3,4,2,2,2,2,3,2,2,3,2,3,3,1,4,2,2,4,2,4,5,7,8,2,3,8,3,3,5,5,5,3,4,5,3,3,4,4,5,3,4,4,4,4,9,8,8,2,4,8,2,4,8,8,6,2,2,4,3,3,5,5,4,2,2,2,4,3,4,2,5,2,4,5,2,4,7,6,7,1,2,2,1,3,2,2,1,4,3,5,3,2,8,10,9,372.0,1.0,10.0,3.88,96.0,0.5401018647257788,4.649171352386475,6.265193462371826
